order_no,booking_dt,rent_start_dt,rent_end_dt,acct_id,depart_parking_lot_id,return_parking_lot_id,mileage_diff,car_series_name
ORD0007909,2024-06-15 07:54:00,2024-06-15 08:06:00,2024-06-15 08:14:00,U04064,500101031,500101039,1.33,YouBike 2.0 電輔版
ORD0007910,2024-07-20 10:49:00,2024-07-20 11:01:00,2024-07-20 11:06:00,U03943,500112010,500112010,1.25,YouBike 2.0 電輔版
ORD0007911,2024-06-10 06:46:00,2024-06-10 07:07:00,2024-06-10 07:32:00,U01336,500107069,500101036,6.16,YouBike 1.0 一般版
ORD0007912,2024-05-21 07:52:00,2024-05-21 08:06:00,2024-05-21 09:44:00,U06847,500106040,500106040,24.17,YouBike 1.0 一般版
ORD0007913,2025-01-31 21:56:00,2025-01-31 22:06:00,2025-01-31 22:25:00,U02271,500108085,500108085,4.46,YouBike 1.0 一般版
ORD0007914,2024-09-09 16:38:00,2024-09-09 17:03:00,2024-09-09 17:37:00,U04468,500110039,500103026,8.74,輕型電動車
ORD0007915,2023-05-09 08:51:00,2023-05-09 09:07:00,2023-05-09 09:31:00,U04659,500106078,500103056,7.61,YouBike 1.0 一般版
ORD0007916,2024-07-14 16:34:00,2024-07-14 17:05:00,2024-07-14 17:19:00,U04954,500101203,500101203,2.8,YouBike 2.0 電輔版
ORD0007917,2024-04-09 08:30:00,2024-04-09 09:03:00,2024-04-09 09:19:00,U04730,500106055,500106055,3.77,輕型電動車
ORD0007918,2023-08-13 05:40:00,2023-08-13 06:05:00,2023-08-13 07:17:00,U06982,500112011,500112011,16.51,YouBike 2.0 電輔版
ORD0007919,2024-09-21 08:55:00,2024-09-21 09:15:00,2024-09-21 09:51:00,U07875,500113065,500113065,10.31,輕型電動車
ORD0007920,2023-11-24 06:36:00,2023-11-24 07:02:00,2023-11-24 07:11:00,U07707,500106132,500106132,3.01,YouBike 2.0 電輔版
ORD0007921,2025-05-24 07:54:00,2025-05-24 08:07:00,2025-05-24 08:25:00,U02700,500107019,500109010,2.81,YouBike 2.0 電輔版
ORD0007922,2023-11-16 17:58:00,2023-11-16 18:12:00,2023-11-16 18:29:00,U03466,500106064,500106064,4.21,YouBike 2.0 電輔版
ORD0007923,2023-12-06 18:53:00,2023-12-06 19:03:00,2023-12-06 19:16:00,U06576,500112124,500112124,3.14,YouBike 1.0 一般版
ORD0007924,2025-03-09 10:30:00,2025-03-09 11:00:00,2025-03-09 11:21:00,U04329,500112027,500112027,6.19,輕型電動車
ORD0007925,2024-02-01 08:43:00,2024-02-01 09:09:00,2024-02-01 10:11:00,U04275,500119006,500119070,15.88,YouBike 1.0 一般版
ORD0007926,2023-04-19 07:51:00,2023-04-19 08:14:00,2023-04-19 09:09:00,U00989,500103001,500103001,9.11,折疊單車
ORD0007927,2023-05-06 11:50:00,2023-05-06 12:04:00,2023-05-06 12:16:00,U05323,500112080,500112080,3.66,YouBike 2.0 電輔版
ORD0007928,2023-04-21 18:55:00,2023-04-21 19:13:00,2023-04-21 19:54:00,U00023,500108077,500108077,8.95,YouBike 1.0 一般版
ORD0007929,2023-08-06 10:40:00,2023-08-06 11:06:00,2023-08-06 12:01:00,U01398,500106053,500106053,15.92,YouBike 2.0 電輔版
ORD0007930,2023-07-20 07:53:00,2023-07-20 08:14:00,2023-07-20 08:20:00,U05601,500107116,500113009,1.08,YouBike 1.0 一般版
ORD0007931,2023-12-14 06:35:00,2023-12-14 07:15:00,2023-12-14 10:47:00,U03238,500109001,500109001,43.72,YouBike 2.0 電輔版
ORD0007932,2023-12-31 19:59:00,2023-12-31 20:15:00,2023-12-31 20:29:00,U06119,500107179,500107179,2.51,折疊單車
ORD0007933,2024-12-04 18:58:00,2024-12-04 19:11:00,2024-12-04 19:41:00,U01098,500107035,500107035,5.6,YouBike 2.0 電輔版
ORD0007934,2025-05-10 11:57:00,2025-05-10 12:00:00,2025-05-10 12:32:00,U01580,500111048,500111048,8.12,YouBike 1.0 一般版
ORD0007935,2024-07-12 16:53:00,2024-07-12 17:03:00,2024-07-12 17:41:00,U06630,500105012,500105012,7.68,YouBike 2.0 電輔版
ORD0007936,2024-11-29 15:55:00,2024-11-29 16:03:00,2024-11-29 16:38:00,U05405,500107190,500107190,8.29,YouBike 2.0 電輔版
ORD0007937,2025-01-26 14:38:00,2025-01-26 15:10:00,2025-01-26 15:34:00,U03149,500101127,500109086,5.91,YouBike 2.0 電輔版
ORD0007938,2023-09-09 19:35:00,2023-09-09 20:08:00,2023-09-09 20:25:00,U00052,500110036,500110036,3.74,輕型電動車
ORD0007939,2023-12-03 12:00:00,2023-12-03 12:04:00,2023-12-03 12:23:00,U03691,500111013,500101030,4.41,YouBike 2.0 電輔版
ORD0007940,2024-08-04 16:57:00,2024-08-04 17:07:00,2024-08-04 17:57:00,U02715,500119084,500119084,13.01,YouBike 1.0 一般版
ORD0007941,2025-01-26 17:30:00,2025-01-26 18:14:00,2025-01-26 18:55:00,U00727,500107076,500107076,6.67,YouBike 2.0 電輔版
ORD0007942,2025-04-27 13:50:00,2025-04-27 14:03:00,2025-04-27 14:14:00,U00735,500119009,500108016,2.05,YouBike 2.0 電輔版
ORD0007943,2025-01-24 10:50:00,2025-01-24 11:13:00,2025-01-24 12:03:00,U02244,500110021,500110021,11.92,YouBike 2.0 電輔版
ORD0007944,2023-01-17 09:38:00,2023-01-17 10:11:00,2023-01-17 10:34:00,U00633,500107062,500111098,5.09,輕型電動車
ORD0007945,2024-06-11 13:49:00,2024-06-11 14:13:00,2024-06-11 14:22:00,U07936,500119077,500101095,2.36,輕型電動車
ORD0007946,2023-10-11 05:32:00,2023-10-11 06:10:00,2023-10-11 07:32:00,U02230,500119005,500119005,13.51,YouBike 1.0 一般版
ORD0007947,2024-08-14 15:30:00,2024-08-14 16:02:00,2024-08-14 16:38:00,U03101,500101254,500101254,6.29,YouBike 2.0 電輔版
ORD0007948,2024-09-08 13:52:00,2024-09-08 14:09:00,2024-09-08 14:42:00,U05263,500101235,500101235,8.2,YouBike 2.0 電輔版
ORD0007949,2024-01-11 11:57:00,2024-01-11 12:12:00,2024-01-11 13:18:00,U05267,500101142,500101142,13.88,輕型電動車
ORD0007950,2023-07-02 10:45:00,2023-07-02 11:15:00,2023-07-02 12:52:00,U00481,500103056,500103056,28.85,YouBike 2.0 電輔版
ORD0007951,2024-07-15 17:40:00,2024-07-15 18:00:00,2024-07-15 18:34:00,U05952,500107034,500101101,7.58,YouBike 1.0 一般版
ORD0007952,2025-05-31 13:34:00,2025-05-31 14:07:00,2025-05-31 14:29:00,U02433,500109010,500109010,4.47,YouBike 2.0 電輔版
ORD0007953,2024-06-07 19:58:00,2024-06-07 20:13:00,2024-06-07 20:40:00,U00192,500103010,500103010,7.41,YouBike 1.0 一般版
ORD0007954,2024-04-28 11:57:00,2024-04-28 12:13:00,2024-04-28 12:24:00,U07789,500107021,500109064,3.46,YouBike 1.0 一般版
ORD0007955,2025-03-30 16:56:00,2025-03-30 17:10:00,2025-03-30 17:26:00,U06476,500108161,500105126,3.43,輕型電動車
ORD0007956,2023-06-19 06:30:00,2023-06-19 07:10:00,2023-06-19 08:19:00,U02428,500106069,500101109,12.9,輕型電動車
ORD0007957,2025-01-13 20:35:00,2025-01-13 21:00:00,2025-01-13 21:07:00,U03424,500106121,500108054,2.01,折疊單車
ORD0007958,2025-01-17 21:34:00,2025-01-17 22:06:00,2025-01-17 22:35:00,U05320,500112118,500112118,4.89,YouBike 1.0 一般版
ORD0007959,2024-12-21 17:42:00,2024-12-21 18:03:00,2024-12-21 18:27:00,U03538,500107182,500108187,5.35,YouBike 2.0 電輔版
ORD0007960,2024-02-19 18:42:00,2024-02-19 19:03:00,2024-02-19 19:44:00,U03551,500103071,500103071,9.09,YouBike 2.0 電輔版
ORD0007961,2024-03-17 08:57:00,2024-03-17 09:14:00,2024-03-17 09:34:00,U05382,500112050,500112050,3.14,YouBike 2.0 電輔版
ORD0007962,2025-05-01 06:56:00,2025-05-01 07:15:00,2025-05-01 07:46:00,U01661,500112043,500112043,6.82,YouBike 2.0 電輔版
ORD0007963,2024-09-24 05:33:00,2024-09-24 06:09:00,2024-09-24 06:45:00,U00399,500101128,500101128,9.11,YouBike 2.0 電輔版
ORD0007964,2024-11-28 10:47:00,2024-11-28 11:14:00,2024-11-28 11:37:00,U00568,500104137,500104137,4.9,YouBike 2.0 電輔版
ORD0007965,2024-05-15 14:57:00,2024-05-15 15:04:00,2024-05-15 15:35:00,U05485,500113012,500113012,6.17,YouBike 2.0 電輔版
ORD0007966,2023-12-30 09:54:00,2023-12-30 10:15:00,2023-12-30 10:46:00,U03843,500107130,500107130,6.95,YouBike 2.0 電輔版
ORD0007967,2023-01-07 14:44:00,2023-01-07 15:04:00,2023-01-07 16:15:00,U04351,500109122,500109122,14.35,YouBike 1.0 一般版
ORD0007968,2023-12-29 09:53:00,2023-12-29 10:12:00,2023-12-29 10:29:00,U01450,500108059,500108059,4.51,YouBike 1.0 一般版
ORD0007969,2023-07-13 15:44:00,2023-07-13 16:08:00,2023-07-13 16:32:00,U06385,500107178,500107178,7.24,YouBike 2.0 電輔版
ORD0007970,2023-04-13 18:00:00,2023-04-13 18:01:00,2023-04-13 18:52:00,U07368,500108141,500108141,13.09,YouBike 2.0 電輔版
ORD0007971,2023-08-21 23:40:00,2023-08-22 00:08:00,2023-08-22 00:45:00,U06656,500101189,500101189,7.83,YouBike 2.0 電輔版
ORD0007972,2023-06-07 16:36:00,2023-06-07 17:06:00,2023-06-07 17:32:00,U05955,500108204,500113005,6.96,YouBike 2.0 電輔版
ORD0007973,2023-09-25 11:51:00,2023-09-25 12:02:00,2023-09-25 12:40:00,U07923,500113039,500108103,6.41,輕型電動車
ORD0007974,2023-04-03 19:32:00,2023-04-03 20:08:00,2023-04-03 22:33:00,U04381,500101095,500101095,24.99,YouBike 1.0 一般版
ORD0007975,2023-07-12 19:35:00,2023-07-12 20:09:00,2023-07-12 20:18:00,U06821,500105071,500105071,1.42,輕型電動車
ORD0007976,2024-06-28 06:55:00,2024-06-28 07:03:00,2024-06-28 07:25:00,U03442,500101029,500101029,6.2,YouBike 1.0 一般版
ORD0007977,2023-10-21 06:55:00,2023-10-21 07:10:00,2023-10-21 08:05:00,U06412,500112039,500108148,9.45,YouBike 1.0 一般版
ORD0007978,2023-04-14 23:36:00,2023-04-15 00:03:00,2023-04-15 00:48:00,U05233,500111015,500111015,10.45,輕型電動車
ORD0007979,2025-03-31 07:37:00,2025-03-31 08:15:00,2025-03-31 08:40:00,U06797,500119095,500109024,7.75,YouBike 2.0 電輔版
ORD0007980,2025-05-06 07:49:00,2025-05-06 08:02:00,2025-05-06 08:20:00,U00611,500113100,500113100,4.06,YouBike 2.0 電輔版
ORD0007981,2023-03-25 07:52:00,2023-03-25 08:07:00,2023-03-25 08:29:00,U03606,500107152,500107152,4.69,YouBike 1.0 一般版
ORD0007982,2023-07-04 14:49:00,2023-07-04 15:01:00,2023-07-04 16:06:00,U02306,500105057,500101002,13.41,YouBike 2.0 電輔版
ORD0007983,2025-02-21 13:49:00,2025-02-21 14:08:00,2025-02-21 14:25:00,U00805,500111041,500111041,2.45,YouBike 1.0 一般版
ORD0007984,2023-01-07 06:49:00,2023-01-07 07:07:00,2023-01-07 07:37:00,U04052,500109035,500119048,8.21,輕型電動車
ORD0007985,2023-03-18 17:47:00,2023-03-18 18:02:00,2023-03-18 20:59:00,U05618,500104003,500104003,52.69,YouBike 2.0 電輔版
ORD0007986,2024-01-16 12:35:00,2024-01-16 13:13:00,2024-01-16 13:33:00,U00446,500107016,500107016,4.12,YouBike 2.0 電輔版
ORD0007987,2024-04-10 11:30:00,2024-04-10 12:13:00,2024-04-10 12:41:00,U00595,500112035,500105080,8.74,YouBike 2.0 電輔版
ORD0007988,2024-04-26 17:58:00,2024-04-26 18:09:00,2024-04-26 19:03:00,U07344,500108035,500108035,11.38,YouBike 2.0 電輔版
ORD0007989,2024-05-14 06:50:00,2024-05-14 07:13:00,2024-05-14 08:00:00,U05611,500109066,500112104,13.11,輕型電動車
ORD0007990,2025-04-23 07:34:00,2025-04-23 08:08:00,2025-04-23 08:27:00,U07280,500105110,500105110,3.73,輕型電動車
ORD0007991,2025-02-28 11:57:00,2025-02-28 12:15:00,2025-02-28 12:34:00,U02824,500108027,500108027,3.74,YouBike 2.0 電輔版
ORD0007992,2024-10-01 05:47:00,2024-10-01 06:04:00,2024-10-01 06:26:00,U02089,500103039,500101236,4.4,YouBike 2.0 電輔版
ORD0007993,2025-04-26 15:49:00,2025-04-26 16:15:00,2025-04-26 17:10:00,U03967,500105058,500105058,12.17,YouBike 2.0 電輔版
ORD0007994,2023-01-23 21:35:00,2023-01-23 22:09:00,2023-01-23 22:41:00,U00482,500106072,500106072,8.35,輕型電動車
ORD0007995,2024-05-05 18:36:00,2024-05-05 19:02:00,2024-05-05 20:09:00,U03665,500109080,500109080,14.42,YouBike 2.0 電輔版
ORD0007996,2024-07-08 17:41:00,2024-07-08 18:13:00,2024-07-08 18:29:00,U02541,500103037,500103037,2.44,YouBike 2.0 電輔版
ORD0007997,2023-01-17 09:49:00,2023-01-17 10:09:00,2023-01-17 10:27:00,U04998,500119007,500104095,4.14,YouBike 2.0 電輔版
ORD0007998,2024-10-06 06:38:00,2024-10-06 07:11:00,2024-10-06 07:53:00,U01484,500103063,500105018,11.92,輕型電動車
ORD0007999,2024-03-17 17:41:00,2024-03-17 18:02:00,2024-03-17 18:27:00,U06634,500109076,500101100,6.23,YouBike 2.0 電輔版
ORD0008000,2025-04-17 23:42:00,2025-04-18 00:07:00,2025-04-18 01:07:00,U06841,500109015,500101166,11.71,YouBike 1.0 一般版
ORD0008001,2024-01-12 19:34:00,2024-01-12 20:04:00,2024-01-12 20:56:00,U04355,500107050,500107050,11.75,YouBike 2.0 電輔版
ORD0008002,2023-06-10 07:40:00,2023-06-10 08:09:00,2023-06-10 08:18:00,U04147,500108019,500108019,1.75,YouBike 1.0 一般版
ORD0008003,2024-02-12 08:35:00,2024-02-12 09:07:00,2024-02-12 09:22:00,U05687,500110014,500110014,3.7,YouBike 1.0 一般版
ORD0008004,2024-06-22 16:38:00,2024-06-22 17:08:00,2024-06-22 17:22:00,U01975,500108081,500108081,2.52,輕型電動車
ORD0008005,2023-08-10 19:46:00,2023-08-10 20:00:00,2023-08-10 20:19:00,U04932,500107119,500107119,3.08,YouBike 2.0 電輔版
ORD0008006,2024-12-28 11:38:00,2024-12-28 12:03:00,2024-12-28 13:35:00,U07980,500103028,500103028,24.49,YouBike 2.0 電輔版
ORD0008007,2023-05-31 21:33:00,2023-05-31 22:06:00,2023-05-31 22:42:00,U07998,500110065,500110065,9.03,YouBike 2.0 電輔版
ORD0008008,2023-04-23 10:37:00,2023-04-23 11:05:00,2023-04-23 11:37:00,U02963,500105033,500105033,8.72,YouBike 2.0 電輔版
ORD0008009,2023-06-18 17:30:00,2023-06-18 18:06:00,2023-06-18 18:23:00,U06684,500112096,500112076,4.24,YouBike 1.0 一般版
ORD0008010,2025-01-02 14:40:00,2025-01-02 15:04:00,2025-01-02 15:38:00,U01206,500109130,500107130,9.31,YouBike 1.0 一般版
ORD0008011,2023-05-22 16:38:00,2023-05-22 17:07:00,2023-05-22 17:43:00,U06535,500104114,500104114,7.71,YouBike 2.0 電輔版
ORD0008012,2024-08-08 08:53:00,2024-08-08 09:15:00,2024-08-08 11:33:00,U02670,500110067,500112011,38.21,輕型電動車
ORD0008013,2023-08-04 17:00:00,2023-08-04 17:13:00,2023-08-04 17:50:00,U00156,500110021,500110021,7.32,YouBike 2.0 電輔版
ORD0008014,2024-09-15 17:30:00,2024-09-15 18:13:00,2024-09-15 18:32:00,U02669,500109016,500101030,4.98,YouBike 1.0 一般版
ORD0008015,2024-01-16 07:54:00,2024-01-16 08:10:00,2024-01-16 10:03:00,U01399,500101105,500101152,30.7,YouBike 2.0 電輔版
ORD0008016,2024-08-11 16:49:00,2024-08-11 17:09:00,2024-08-11 18:06:00,U04433,500108196,500119053,10.11,YouBike 2.0 電輔版
ORD0008017,2023-04-30 17:35:00,2023-04-30 18:12:00,2023-04-30 18:30:00,U04724,500112035,500113022,3.39,YouBike 2.0 電輔版
ORD0008018,2025-02-22 17:36:00,2025-02-22 18:14:00,2025-02-22 18:28:00,U06166,500109010,500109010,1.77,YouBike 2.0 電輔版
ORD0008019,2023-05-14 07:35:00,2023-05-14 08:11:00,2023-05-14 08:38:00,U04290,500112039,500112039,8.39,YouBike 2.0 電輔版
ORD0008020,2025-02-15 06:31:00,2025-02-15 07:11:00,2025-02-15 07:39:00,U05542,500101025,500101025,5.74,YouBike 2.0 電輔版
ORD0008021,2025-01-05 19:34:00,2025-01-05 20:13:00,2025-01-05 21:36:00,U03349,500109046,500109046,15.65,YouBike 2.0 電輔版
ORD0008022,2024-11-23 15:44:00,2024-11-23 16:11:00,2024-11-23 16:26:00,U03032,500104118,500104118,4.95,輕型電動車
ORD0008023,2024-09-23 20:36:00,2024-09-23 21:04:00,2024-09-23 21:34:00,U06845,500101131,500101098,7.44,輕型電動車
ORD0008024,2025-01-16 09:39:00,2025-01-16 10:03:00,2025-01-16 10:37:00,U07678,500104076,500106057,9.46,YouBike 1.0 一般版
ORD0008025,2023-05-12 12:00:00,2023-05-12 12:14:00,2023-05-12 12:47:00,U04173,500112056,500101241,7.34,YouBike 2.0 電輔版
ORD0008026,2024-10-21 07:52:00,2024-10-21 08:13:00,2024-10-21 08:52:00,U01937,500107049,500107049,8.02,YouBike 1.0 一般版
ORD0008027,2024-02-10 11:44:00,2024-02-10 12:15:00,2024-02-10 13:40:00,U02727,500109039,500101003,15.15,YouBike 1.0 一般版
ORD0008028,2023-03-28 17:37:00,2023-03-28 18:05:00,2023-03-28 18:51:00,U06051,500111003,500111003,11.15,YouBike 1.0 一般版
ORD0008029,2024-05-16 06:32:00,2024-05-16 07:05:00,2024-05-16 07:30:00,U07118,500107022,500119077,6.03,YouBike 2.0 電輔版
ORD0008030,2023-02-04 17:49:00,2023-02-04 18:12:00,2023-02-04 18:51:00,U05636,500107193,500107193,9.95,YouBike 1.0 一般版
ORD0008031,2025-02-15 11:53:00,2025-02-15 12:11:00,2025-02-15 12:25:00,U02211,500107111,500110094,3.95,YouBike 2.0 電輔版
ORD0008032,2023-01-07 11:55:00,2023-01-07 12:09:00,2023-01-07 12:26:00,U02685,500107166,500107166,3.01,YouBike 2.0 電輔版
ORD0008033,2025-05-01 17:59:00,2025-05-01 18:12:00,2025-05-01 18:56:00,U05381,500112091,500108036,8.28,YouBike 2.0 電輔版
ORD0008034,2023-05-06 12:36:00,2023-05-06 13:08:00,2023-05-06 13:23:00,U05543,500104112,500108048,4.11,YouBike 2.0 電輔版
ORD0008035,2024-12-21 11:38:00,2024-12-21 12:04:00,2024-12-21 12:27:00,U00466,500112107,500112107,5.45,YouBike 2.0 電輔版
ORD0008036,2024-11-03 07:44:00,2024-11-03 08:02:00,2024-11-03 08:40:00,U03081,500107177,500110065,8.71,YouBike 1.0 一般版
ORD0008037,2024-03-14 22:31:00,2024-03-14 23:13:00,2024-03-14 23:52:00,U02785,500104129,500104129,9.56,YouBike 2.0 電輔版
ORD0008038,2025-03-13 17:32:00,2025-03-13 18:01:00,2025-03-13 18:17:00,U04336,500104147,500101136,4.37,YouBike 1.0 一般版
ORD0008039,2024-02-01 20:36:00,2024-02-01 21:04:00,2024-02-01 21:12:00,U05986,500111041,500111041,2.24,YouBike 2.0 電輔版
ORD0008040,2023-02-21 07:42:00,2023-02-21 08:00:00,2023-02-21 08:31:00,U04153,500104121,500104121,6.55,YouBike 2.0 電輔版
ORD0008041,2023-12-14 16:41:00,2023-12-14 17:15:00,2023-12-14 17:56:00,U01562,500112108,500112108,11.31,YouBike 2.0 電輔版
ORD0008042,2024-12-15 11:50:00,2024-12-15 12:00:00,2024-12-15 12:11:00,U05336,500111031,500111031,2.47,YouBike 2.0 電輔版
ORD0008043,2025-03-22 12:00:00,2025-03-22 12:13:00,2025-03-22 12:50:00,U05026,500108129,500108129,10.62,YouBike 1.0 一般版
ORD0008044,2024-07-05 16:39:00,2024-07-05 17:02:00,2024-07-05 17:13:00,U04482,500107116,500107116,2.16,YouBike 2.0 電輔版
ORD0008045,2024-11-10 07:46:00,2024-11-10 08:00:00,2024-11-10 08:24:00,U04252,500101259,500107106,7.15,YouBike 2.0 電輔版
ORD0008046,2023-10-04 19:59:00,2023-10-04 20:12:00,2023-10-04 20:34:00,U00752,500110040,500110040,5.54,YouBike 1.0 一般版
ORD0008047,2024-10-20 18:58:00,2024-10-20 19:00:00,2024-10-20 19:13:00,U01674,500104091,500101007,2.8,YouBike 1.0 一般版
ORD0008048,2023-08-24 11:52:00,2023-08-24 12:12:00,2023-08-24 13:52:00,U03392,500108086,500113043,17.82,YouBike 2.0 電輔版
ORD0008049,2023-03-20 08:46:00,2023-03-20 09:00:00,2023-03-20 09:21:00,U02139,500103039,500103039,4.6,YouBike 2.0 電輔版
ORD0008050,2024-11-22 16:55:00,2024-11-22 17:08:00,2024-11-22 17:40:00,U01101,500101105,500104059,6.78,YouBike 1.0 一般版
ORD0008051,2025-01-20 10:54:00,2025-01-20 11:03:00,2025-01-20 11:35:00,U04050,500105024,500108056,9.38,YouBike 2.0 電輔版
ORD0008052,2025-05-13 15:45:00,2025-05-13 16:13:00,2025-05-13 17:16:00,U07806,500108207,500108207,13.16,YouBike 1.0 一般版
ORD0008053,2023-02-04 13:37:00,2023-02-04 14:02:00,2023-02-04 14:21:00,U02494,500119005,500119005,5.98,YouBike 1.0 一般版
ORD0008054,2023-10-26 21:37:00,2023-10-26 22:09:00,2023-10-26 23:12:00,U04844,500113061,500113061,16.89,折疊單車
ORD0008055,2023-05-22 08:45:00,2023-05-22 09:15:00,2023-05-22 09:52:00,U01447,500106051,500104095,7.87,YouBike 2.0 電輔版
ORD0008056,2025-03-05 10:33:00,2025-03-05 11:03:00,2025-03-05 11:48:00,U00539,500113051,500106074,10.24,輕型電動車
ORD0008057,2024-01-14 21:55:00,2024-01-14 22:15:00,2024-01-14 22:27:00,U07297,500101191,500110065,2.56,YouBike 2.0 電輔版
ORD0008058,2024-08-18 14:37:00,2024-08-18 15:03:00,2024-08-18 15:30:00,U02923,500105007,500111083,5.13,YouBike 2.0 電輔版
ORD0008059,2025-02-20 18:49:00,2025-02-20 19:14:00,2025-02-20 20:40:00,U00876,500113022,500109052,18.05,YouBike 2.0 電輔版
ORD0008060,2024-06-07 15:34:00,2024-06-07 16:02:00,2024-06-07 16:24:00,U06444,500107112,500107112,5.11,輕型電動車
ORD0008061,2023-06-19 13:54:00,2023-06-19 14:00:00,2023-06-19 14:31:00,U02579,500112042,500112042,6.15,YouBike 1.0 一般版
ORD0008062,2024-06-16 17:46:00,2024-06-16 18:02:00,2024-06-16 18:31:00,U05006,500108110,500108110,7.24,YouBike 2.0 電輔版
ORD0008063,2025-02-08 18:55:00,2025-02-08 19:05:00,2025-02-08 19:43:00,U02819,500107132,500107132,6.65,YouBike 2.0 電輔版
ORD0008064,2023-09-25 09:34:00,2023-09-25 10:14:00,2023-09-25 10:57:00,U04533,500105113,500105113,9.09,折疊單車
ORD0008065,2024-03-02 07:58:00,2024-03-02 08:03:00,2024-03-02 08:43:00,U07976,500108116,500108116,6.59,YouBike 1.0 一般版
ORD0008066,2024-01-30 05:58:00,2024-01-30 06:02:00,2024-01-30 07:07:00,U01482,500108211,500108102,15.0,YouBike 2.0 電輔版
ORD0008067,2023-05-12 14:54:00,2023-05-12 15:10:00,2023-05-12 15:57:00,U04451,500103011,500103011,7.67,YouBike 2.0 電輔版
ORD0008068,2025-03-27 10:50:00,2025-03-27 11:00:00,2025-03-27 11:37:00,U07824,500101201,500113081,6.97,YouBike 2.0 電輔版
ORD0008069,2023-01-08 10:31:00,2023-01-08 11:05:00,2023-01-08 11:45:00,U00746,500103040,500105023,5.87,折疊單車
ORD0008070,2024-09-12 11:56:00,2024-09-12 12:09:00,2024-09-12 12:36:00,U06190,500104008,500105103,4.1,YouBike 1.0 一般版
ORD0008071,2023-07-27 06:38:00,2023-07-27 07:12:00,2023-07-27 09:03:00,U00294,500108070,500105089,28.3,輕型電動車
ORD0008072,2024-05-09 20:59:00,2024-05-09 21:14:00,2024-05-09 21:52:00,U01284,500110022,500104070,9.23,YouBike 1.0 一般版
ORD0008073,2024-05-04 00:31:00,2024-05-04 01:09:00,2024-05-04 01:32:00,U03555,500101105,500101105,4.73,輕型電動車
ORD0008074,2024-08-09 11:53:00,2024-08-09 12:06:00,2024-08-09 12:28:00,U02875,500111038,500106044,5.08,輕型電動車
ORD0008075,2024-09-23 16:37:00,2024-09-23 17:07:00,2024-09-23 18:47:00,U01536,500112080,500112080,29.32,YouBike 2.0 電輔版
ORD0008076,2025-04-07 17:43:00,2025-04-07 18:04:00,2025-04-07 19:08:00,U02559,500105087,500105087,13.63,折疊單車
ORD0008077,2023-01-07 15:56:00,2023-01-07 16:08:00,2023-01-07 16:19:00,U02976,500119084,500109010,2.66,輕型電動車
ORD0008078,2023-05-25 20:51:00,2023-05-25 21:02:00,2023-05-25 21:14:00,U00824,500101146,500106135,3.55,YouBike 1.0 一般版
ORD0008079,2024-06-08 06:36:00,2024-06-08 07:07:00,2024-06-08 07:54:00,U07086,500106043,500106043,12.45,YouBike 2.0 電輔版
ORD0008080,2024-08-09 07:57:00,2024-08-09 08:04:00,2024-08-09 08:33:00,U02535,500111014,500111014,6.06,YouBike 2.0 電輔版
ORD0008081,2023-06-30 16:32:00,2023-06-30 17:06:00,2023-06-30 17:23:00,U01938,500105089,500105089,3.25,YouBike 2.0 電輔版
ORD0008082,2024-09-16 16:48:00,2024-09-16 17:01:00,2024-09-16 17:31:00,U05415,500111061,500111061,5.51,YouBike 2.0 電輔版
ORD0008083,2023-02-08 13:46:00,2023-02-08 14:11:00,2023-02-08 14:41:00,U07157,500101100,500101100,7.13,YouBike 1.0 一般版
ORD0008084,2024-07-18 09:46:00,2024-07-18 10:00:00,2024-07-18 11:07:00,U04528,500113066,500113066,18.09,輕型電動車
ORD0008085,2024-03-09 10:39:00,2024-03-09 11:03:00,2024-03-09 11:19:00,U05844,500113049,500113049,3.26,輕型電動車
